admin4Name_en,admin4Name_si,admin4Pcode,risk_level,patients,population
Ethpitiya,ඇත්පිටිය,LK3325190,75.14682981,375.7341491,4508.809789
Eththalamulla,ඇත්තලාමුල්ල,LK8218160,75.17352614,375.8676307,4510.411568
Ethulgama East,ඇතුල්ගම නැගෙනහිර,LK2145105,75.20022247,376.0011123,4512.013348
Ethulgama North,ඇතුල්ගම උතුර,LK2145110,75.2269188,376.134594,4513.615128
Ethulgama South,ඇතුල්ගම දකුණ,LK2145155,75.25361513,376.2680756,4515.216908
Ethulgama West,ඇතුල්ගම බටහිර,LK2145150,75.28031146,376.4015573,4516.818687
Ethulkotte,ඇතුල්කෝට්ටේ,LK1124045,75.30700779,376.5350389,4518.420467
Ethulkotte West,ඇතුල්කෝට්ටේ බටහිර,LK1124040,75.33370412,376.6685206,4520.022247
Ethumalpitiya,ඇතුමල්පිටිය,LK7215110,75.36040044,376.8020022,4521.624027
Ethungagoda,ඇතුංගාගොඩ,LK3103110,75.38709677,376.9354839,4523.225806
Ethungama North,ඇතුන්ගම උතුර,LK7151075,75.4137931,377.0689655,4524.827586
Ethungama South,ඇතුන්ගම දකුණ,LK7151065,75.44048943,377.2024472,4526.429366
Etikehelgalla East,ඇටිකෙහෙල්ගල්ල නැග,LK1233160,75.46718576,377.3359288,4528.031146
Etikehelgalla West,ඇටිකෙහෙල්ගල්ල බටහ,LK1233165,75.49388209,377.4694105,4529.632925
Etiyawala North,ඇටියාවල උතුර,LK6248175,75.52057842,377.6028921,4531.234705
Etiyawala South,ඇටියාවල දකුණ,LK6248220,75.54727475,377.7363737,4532.836485
Ettala,ඒත්තාල,LK6203100,75.57397108,377.8698554,4534.438265
Ettalapitiya,ඇත්තලපිටිය,LK8133025,75.60066741,378.003337,4536.040044
Ettiligoda North,ඇත්තිලිගොඩ උතුර,LK3145220,75.62736374,378.1368187,4537.641824
Ettiligoda South,ඇත්තිලිගොඩ දකුණ,LK3139185,75.65406007,378.2703003,4539.243604
Ettukala,ඒත්තුකාල,LK1203035,75.6807564,378.403782,4540.845384
Evarihena,ඇවරිහේන,LK1109230,75.70745273,378.5372636,4542.447164
Evariwatta,ඇවරිවත්ත,LK1206200,75.73414905,378.6707453,4544.048943
Evariwatta,ඇවරිවත්ත,LK1218215,75.76084538,378.8042269,4545.650723
Evariwatta,ඇවරිවත්ත,LK1333025,75.78754171,378.9377086,4547.252503
Evinai,ඊවිනෛ,LK4115140,75.81423804,379.0711902,4548.854283
Ewunugalla,ඇවුණුගල්ල,LK9212145,75.84093437,379.2046719,4550.456062
Faizalnagar,ෆයිසාල්නගර්,LK5324115,75.8676307,379.3381535,4552.057842
Ferndail,ෆෙරන්ඩේල්,LK2124080,75.89432703,379.4716352,4553.659622
Fort,කොටුව,LK1103120,75.92102336,379.6051168,4555.261402
Fort,කොටුව,LK3139230,75.94771969,379.7385984,4556.863181
Fort,කොටුව,LK3242280,75.97441602,379.8720801,4558.464961
Fort,කොටුව,LK4136105,76.00111235,380.0055617,4560.066741
Frotoft,ෆ්‍රෝටොප්,LK2303065,76.02780868,380.1390434,4561.668521
Gabadagama,ගබඩාගම,LK6163280,76.05450501,380.272525,4563.2703
Gabadagama North,ගබඩාගම උතුර,LK2127165,76.08120133,380.4060067,4564.87208
Gabadagama South,ගබඩාගම දකුණ,LK2127160,76.10789766,380.5394883,4566.47386
Gabbala North,ගබ්බල උතුර,LK9203030,76.13459399,380.67297,4568.07564
Gabbala South,ගබ්බල දකුණ,LK9203035,76.16129032,380.8064516,4569.677419
Gabbela,ගබ්බෙල,LK2124245,76.18798665,380.9399333,4571.279199
Gabbela,ගබ්බෙල,LK9139075,76.21468298,381.0734149,4572.880979
Gadaladeniya North,ගඩලාදෙණිය උතුර,LK2139035,76.24137931,381.2068966,4574.482759
Gadaladeniya South,ගඩලාදෙණිය දකුණ,LK2139095,76.26807564,381.3403782,4576.084538
Gahalagaswala,ගහලගස්වල,LK6175070,76.29477197,381.4738598,4577.686318
Gahalakoladeniya,ගහලකොළදෙණිය,LK3148040,76.3214683,381.6073415,4579.288098
Gajabapura,ගජබාපුර,LK1106215,76.34816463,381.7408231,4580.889878
Gajabapura,ගජබාපුර,LK4418005,76.37486096,381.8743048,4582.491657
Gajabapura,ගජබාපුර,LK7206145,76.40155729,382.0077864,4584.093437
Gajanayakagama,ගජනායකගම,LK3318130,76.42825362,382.1412681,4585.695217
Gajaneggama,ගජනැග්ගම,LK6124315,76.45494994,382.2747497,4587.296997
Gal Athara,ගල්අතර,LK9209030,76.48164627,382.4082314,4588.898776
Gal Edandugoda,ගල්ඒදඩුගොඩ,LK1309255,76.5083426,382.541713,4590.500556
Gal Eliya,ගල්එළිය,LK7212215,76.53503893,382.6751947,4592.102336
Gala Ambagaswewa,ගලඅඹගස්වැව,LK6124275,76.56173526,382.8086763,4593.704116
Galabada,ගලබඩ,LK3203010,76.58843159,382.942158,4595.305895
Galabada,ගලබඩ,LK9112125,76.61512792,383.0756396,4596.907675
Galabada,ගලබොඩ,LK2309305,76.64182425,383.2091212,4598.509455
Galabadagama,ගලබඩගම,LK6166150,76.66852058,383.3426029,4600.111235
Galabadahena,ගලබඩහේන,LK3218175,76.69521691,383.4760845,4601.713014
Galabadawatta,ගලබඩවත්ත,LK2124035,76.72191324,383.6095662,4603.314794
Galabalana Kanda,ගලබලනකන්ද,LK9230125,76.74860957,383.7430478,4604.916574
Galabawa,ගලබාව,LK2103015,76.7753059,383.8765295,4606.518354
Galadeniya,ගලදෙණිය,LK2112110,76.80200222,384.0100111,4608.120133
Galadivulwewa,ගාලදිවුල්වැව,LK7139150,76.82869855,384.1434928,4609.721913
Galagama,ගලගම,LK2215050,76.85539488,384.2769744,4611.323693
Galagama,ගලගම,LK3103070,76.88209121,384.4104561,4612.925473
Galagama East,ගලගම නැගෙනහිර,LK3330340,76.90878754,384.5439377,4614.527253
Galagama North,ගලගම උතුර,LK3330325,76.93548387,384.6774194,4616.129032
Galagama South,ගලගම දකුණ,LK3330335,76.9621802,384.810901,4617.730812
Galagama West,ගලගම බටහිර,LK3330330,76.98887653,384.9443826,4619.332592
Galagedara,ගලගෙදර,LK2103115,77.01557286,385.0778643,4620.934372
Galagedara,ගලගෙදර,LK6121125,77.04226919,385.2113459,4622.536151
Galagedara,ගලගෙදර,LK6148145,77.06896552,385.3448276,4624.137931
Galagedara,ගලගෙදර,LK6151025,77.09566185,385.4783092,4625.739711
Galagedara,ගලගෙදර,LK6172255,77.12235818,385.6117909,4627.341491
Galagedara East,ගලගෙදර නැගෙනහිර,LK1118075,77.14905451,385.7452725,4628.94327
Galagedara Gama,ගලගෙදරගම,LK7160010,77.17575083,385.8787542,4630.54505
Galagedara Madige,ගලගෙදර මඩිගේ,LK2103120,77.20244716,386.0122358,4632.14683
Galagedara Madige South,ගලගෙදර මඩිගේ බටහිර,LK2103110,77.22914349,386.1457175,4633.74861
Galagedara North,ගලගෙදර උතුර,LK1118080,77.25583982,386.2791991,4635.350389
Galagedara South,ගලගෙදර දකුණ,LK1118085,77.28253615,386.4126808,4636.952169
Galagedara West,ගලගෙදර බටහිර,LK2103100,77.30923248,386.5461624,4638.553949
Galagedaragama,ගලගෙදරගම,LK6127105,77.33592881,386.679644,4640.155729
Galagoda,ගලගොඩ,LK2145300,77.36262514,386.8131257,4641.757508
Galagoda Atta,ගලගොඩඅත්ත,LK3109185,77.38932147,386.9466073,4643.359288
Galagoda East,ගලගොඩ නැගෙනහිර,LK3136035,77.4160178,387.080089,4644.961068
Galagoda West,ගලගොඩ බටහිර,LK3136040,77.44271413,387.2135706,4646.562848
Galaha,ගලහ,LK2148025,77.46941046,387.3470523,4648.164627
Galahagama,ගලහගම,LK8127265,77.49610679,387.4805339,4649.766407
Galahena,ගලහේන,LK1312100,77.52280311,387.6140156,4651.368187
Galahenkanda,ගලහේන්කන්ද,LK3130075,77.54949944,387.7474972,4652.969967
Galahitiya,ගලහිටිය,LK1312220,77.57619577,387.8809789,4654.571746
Galahitiya,ගලහිටිය,LK1336030,77.6028921,388.0144605,4656.173526
Galahitiya,ගලහිටිය,LK9142085,77.62958843,388.1479422,4657.775306
Galahitiya East,ගලහිටිය නැගෙනහිර,LK3325235,77.65628476,388.2814238,4659.377086
Galahitiya North,ගලහිටිය උතුර,LK3325175,77.68298109,388.4149055,4660.978865
Galahitiya South,ගලහිටිය දකුණ,LK3325230,77.70967742,388.5483871,4662.580645
Galahitiyagama,ගලහිටියාගම,LK2212170,77.73637375,388.6818687,4664.182425
Galahitiyagama,ගලහිටියාගම,LK6127050,77.76307008,388.8153504,4665.784205
Galahitiyagoda,ගලහිටියාගොඩ,LK5212170,77.78976641,388.948832,4667.385984
Galahitiyawa,ගලහිටියාව,LK6172205,77.81646274,389.0823137,4668.987764
Galahitiyawa,ගලහිටියාව,LK6236155,77.84315907,389.2157953,4670.589544
Galahitiyawa East,ගලහිටියාව නැගෙනහි,LK1224345,77.86985539,389.349277,4672.191324
Galahitiyawa North,ගලහිටියාව උතුර,LK1224225,77.89655172,389.4827586,4673.793103
Galahitiyawa South,ගලහිටියාව දකුණ,LK1224350,77.92324805,389.6162403,4675.394883
Galaliyadda,ගලලියද්ද,LK2215110,77.94994438,389.7497219,4676.996663
Galambalama,ගල්අම්බලම,LK2124355,77.97664071,389.8832036,4678.598443
Galamuduna,ගලමුදුන,LK2121005,78.00333704,390.0166852,4680.200222
Galamuna,ගල්අමුණ,LK2127245,78.03003337,390.1501669,4681.802002
Galamuna,ගල්අමුණ,LK6239055,78.0567297,390.2836485,4683.403782
Galamuna,ගල්අමුණ,LK7209055,78.08342603,390.4171301,4685.005562
Galamuna,ගල්අමුණ,LK8212085,78.11012236,390.5506118,4686.607341
Galapamula,ගලපාමුල,LK2203120,78.13681869,390.6840934,4688.209121
Galapitaambe,ගලපිටඅඹේ,LK2127215,78.16351502,390.8175751,4689.810901
Galapitadigana,ගලපිටදිගනේ,LK6109085,78.19021135,390.9510567,4691.412681
Galapitagala,ගලපිටගල,LK7157025,78.21690768,391.0845384,4693.014461
Galapitagala East,ගලපිටගල නැගෙනහිර,LK5212045,78.243604,391.21802,4694.61624
Galapitagala West,ගලපිටගල බටහිර,LK5212040,78.27030033,391.3515017,4696.21802
Galapitamada,ගලපිටමඩ,LK9221010,78.29699666,391.4849833,4697.8198
Galapitamulla,ගලපිටමුල්ල,LK6160025,78.32369299,391.618465,4699.42158
Galapitiyagama,ගලපිටියාගම,LK6121110,78.35038932,391.7519466,4701.023359
Galatabendiwewa,ගලටබැඳිවැව,LK6139130,78.37708565,391.8854283,4702.625139
Galatha,ගලත,LK2151200,78.40378198,392.0189099,4704.226919
Galatharaya,ගලතරය,LK6184115,78.43047831,392.1523915,4705.828699
Galathura,ගලතුර,LK9130030,78.45717464,392.2858732,4707.430478
Galauda,ගලඋඩ,LK8112120,78.48387097,392.4193548,4709.032258
Galauda North,ගලඋඩ උතුර,LK2306100,78.5105673,392.5528365,4710.634038
Galauda South,ගලඋඩ දකුණ,LK2306115,78.53726363,392.6863181,4712.235818
Galaudahena,ගලඋඩහේන,LK2233005,78.56395996,392.8197998,4713.837597
Galavilawatta North,ගලවිලවත්ත උතුර,LK1112130,78.59065628,392.9532814,4715.439377
Galavilawatta South,ගලවිලවත්ත දකුණ,LK1112195,78.61735261,393.0867631,4717.041157
Galawewa,ගලවැව,LK7106060,78.64404894,393.2202447,4718.642937
Galbada,ගල්බඩ,LK3103065,78.67074527,393.3537264,4720.244716
Galbada,ගල්බඩ,LK3236135,78.6974416,393.487208,4721.846496
Galbadagama,ගලබඩගම,LK6187390,78.72413793,393.6206897,4723.448276
Galbindinaela,ගල්බිඳිනඇල,LK6163470,78.75083426,393.7541713,4725.050056
Galboda,ගල්බොඩ,LK1227745,78.77753059,393.8876529,4726.651835
Galboda,ගල්බොඩ,LK2209255,78.80422692,394.0211346,4728.253615
Galbokka,ගල්බොක්ක,LK8206115,78.83092325,394.1546162,4729.855395
Galbokka,ගල්බොක්ක,LK8221030,78.85761958,394.2880979,4731.457175
Galbokka,ගල්බොක්ක,LK9209175,78.88431591,394.4215795,4733.058954
Galbokka East,ගල්බොක්ක නැගෙනහිර,LK3239115,78.91101224,394.5550612,4734.660734
Galbokka West,අලුත්වීදිය,LK3239120,78.93770857,394.6885428,4736.262514
Galborella,ගල්බොරැල්ල,LK1236150,78.96440489,394.8220245,4737.864294
Galdeniya,ගල්දෙණිය,LK6184245,78.99110122,394.9555061,4739.466073
Galdola,ගල්දොල,LK2134030,79.01779755,395.0889878,4741.067853
Galdoowa,ගල්දූව,LK3136075,79.04449388,395.2224694,4742.669633
Galedanda,ගල්ඒදණ්ඩ,LK1239195,79.07119021,395.3559511,4744.271413
Galedanda,ගල්ඒදණ්ඩ,LK8130270,79.09788654,395.4894327,4745.873192
Galekoluwa,ගාලේකොලුව,LK2230145,79.12458287,395.6229143,4747.474972
Galenbindunuwewa,ගලෙන්බිඳුණුවැව,LK7127075,79.1512792,395.756396,4749.076752
Galetumba,ගල්ඇටුඔ,LK3212045,79.17797553,395.8898776,4750.678532
Galewatta,ගාලේවත්ත,LK2112250,79.20467186,396.0233593,4752.280311
Galewela Town,ගලේවෙල නගරය,LK2203170,79.23136819,396.1568409,4753.882091
Galewewa,ගාලේවැව,LK6124255,79.25806452,396.2903226,4755.483871
Galgammulla,ගල්ගම්මුල්ල,LK6169185,79.28476085,396.4238042,4757.085651
Galgamuwa,ගල්ගමුව,LK3145250,79.31145717,396.5572859,4758.68743
Galgamuwa,ගල්ගමුව,LK8206015,79.3381535,396.6907675,4760.28921
Galgamuwa East,ගල්ගමුව නැගෙනහිර,LK1212595,79.36484983,396.8242492,4761.89099
Galgamuwa North,ගල්ගමුව උතුර,LK6184075,79.39154616,396.9577308,4763.49277
Galgamuwa South,ගල්ගමුව දකුණ,LK6184080,79.41824249,397.0912125,4765.094549
Galgamuwa Town,ගල්ගමුව නගරය,LK6106200,79.44493882,397.2246941,4766.696329
Galgamuwa West,ගල්ගමුව බටහිර,LK1212590,79.47163515,397.3581758,4768.298109
Galgana,ගල්ගාන,LK1212300,79.49833148,397.4916574,4769.899889
Galgedawala,ගල්ගෙදෙවල,LK2224130,79.52502781,397.625139,4771.501669
Galgediyawa,ගල්ගෙඩියාව,LK2151020,79.55172414,397.7586207,4773.103448
Galgemandiya,ගල්ගේමංඩිය,LK1306260,79.57842047,397.8921023,4774.705228
Galgiriyawa,ගල්ගිරියාව,LK6127035,79.6051168,398.025584,4776.307008
Galgodagama,ගල්ගොඩගම,LK9145020,79.63181313,398.1590656,4777.908788
Galgodayaya,ගල්ගොඩයාය,LK2203250,79.65850945,398.2925473,4779.510567
Galhena,ගල්හේන,LK1324315,79.68520578,398.4260289,4781.112347
Galhinna,ගල්හින්න,LK2106075,79.71190211,398.5595106,4782.714127
Galigamuwa,ගලිගමුව,LK9215100,79.73859844,398.6929922,4784.315907
Galkadapathana,ගල්කඩපතන,LK2309570,79.76529477,398.8264739,4785.917686
Galkadawala,ගල්කඩවල,LK5309015,79.7919911,398.9599555,4787.519466
Galkadawala,ගල්කඩවල,LK6115060,79.81868743,399.0934372,4789.121246
Galkadawala,ගල්කඩවල,LK7115055,79.84538376,399.2269188,4790.723026
Galkadawela,ගල්කඩවල,LK2309185,79.87208009,399.3604004,4792.324805
Galkanda,ගල්කන්ද,LK1215035,79.89877642,399.4938821,4793.926585
Galkanda,ගල්කන්ද,LK2106080,79.92547275,399.6273637,4795.528365
Galkanda,ගල්කන්ද,LK3233020,79.95216908,399.7608454,4797.130145
Galkanda,ගල්කන්ද,LK5242110,79.97886541,399.894327,4798.731924
Galkanda,ගල්කන්ද,LK8139130,80.00556174,400.0278087,4800.333704
Galkanda,ගල්කන්ද,LK9121100,80.03225806,400.1612903,4801.935484
Galkandegama,ගල්කන්දේගම,LK7118050,80.05895439,400.294772,4803.537264
Galketigama,ගල්කැටිගම,LK6130355,80.08565072,400.4282536,4805.139043
Galketikanda,ගල්කැටිකන්ද,LK3209190,80.11234705,400.5617353,4806.740823
Galketiwela,ගල්කැටිවෙල,LK2309045,80.13904338,400.6952169,4808.342603
Galketiya,ගල්කැටිය,LK3142125,80.16573971,400.8286986,4809.944383
Galketiyagama,ගල්කැටියාගම,LK6127255,80.19243604,400.9621802,4811.546162
Galkotuwa,ගල්කොටුව,LK2124045,80.21913237,401.0956618,4813.147942
Galkulama,ගල්කුලම,LK7151010,80.2458287,401.2291435,4814.749722
Galkuliya East,නැගෙනහිර ගල්කුලිය,LK6221120,80.27252503,401.3626251,4816.351502
Galkuliya West,බටහිර ගල්කුලිය,LK6221115,80.29922136,401.4961068,4817.953281
Gallala,ගල්ලල,LK3218215,80.32591769,401.6295884,4819.555061
Gallalla East,ගල්ලෑල්ල,LK7215170,80.35261402,401.7630701,4821.156841
Gallandala,ගල්ලන්දල,LK3118150,80.37931034,401.8965517,4822.758621
Gallassa,ගල්ලස්ස,LK1321415,80.40600667,402.0300334,4824.3604
Gallawa,ගල්ලව,LK6163455,80.432703,402.163515,4825.96218
Gallawatta,ගල්ලවත්ත,LK1221025,80.45939933,402.2969967,4827.56396
Galle Face,ගාලුමුවදොර,LK1103125,80.48609566,402.4304783,4829.16574
Gallegedara,ගල්ලෙගෙදර,LK1215265,80.51279199,402.56396,4830.767519
